city,date,latitude,longitude,ndbi,ndvi,temperature,year,month,source
Kuala Lumpur - Petaling Jaya,2016-03-13,3.1073,101.6067,-0.015248059807224938,0.1567882339161915,46.05276365651169,2016,3,Landsat 8
Kuala Lumpur - Petaling Jaya,2016-03-29,3.1073,101.6067,-0.004212302305708049,0.1543196474188409,48.942779177634165,2016,3,Landsat 8
Kuala Lumpur - Petaling Jaya,2016-04-14,3.1073,101.6067,-0.008534630379673357,0.15181009928469424,46.645591039230524,2016,4,Landsat 8
Kuala Lumpur - Petaling Jaya,2016-07-03,3.1073,101.6067,-0.004626439241320779,0.14777414187927743,48.04845813073579,2016,7,Landsat 8
Kuala Lumpur - Petaling Jaya,2017-04-17,3.1073,101.6067,-0.013167619093278434,0.16279174567396715,49.529237346827024,2017,4,Landsat 8
Kuala Lumpur - Petaling Jaya,2017-05-19,3.1073,101.6067,-0.028649550577604342,0.12079229150022752,35.930870715381374,2017,5,Landsat 8
Kuala Lumpur - Petaling Jaya,2017-09-24,3.1073,101.6067,-0.02806957983147152,0.14120231114416715,31.662051898617612,2017,9,Landsat 8
Kuala Lumpur - Petaling Jaya,2018-02-15,3.1073,101.6067,-0.08774113471220508,0.09145708652208992,21.379116507280642,2018,2,Landsat 8
Kuala Lumpur - Petaling Jaya,2019-10-16,3.1073,101.6067,-0.00795953756270486,0.16060812298776977,48.23987463794899,2019,10,Landsat 8
Kuala Lumpur - Petaling Jaya,2020-04-09,3.1073,101.6067,-0.019458120229714795,0.16836317189317712,43.922540646208326,2020,4,Landsat 8
Kuala Lumpur - Petaling Jaya,2021-02-07,3.1073,101.6067,-0.010105536821361404,0.15808590483226526,39.231089476590284,2021,2,Landsat 8
Kuala Lumpur - Petaling Jaya,2021-02-23,3.1073,101.6067,-0.003448059740148944,0.1515557459075374,41.16676021467939,2021,2,Landsat 8
Kuala Lumpur - Petaling Jaya,2021-06-15,3.1073,101.6067,-0.015292986175871893,0.15875468016452632,43.68152619752167,2021,6,Landsat 8
Kuala Lumpur - Petaling Jaya,2021-07-17,3.1073,101.6067,-0.021067304558491463,0.14652628740145404,41.551169891067524,2021,7,Landsat 8
Kuala Lumpur - Petaling Jaya,2022-07-04,3.1073,101.6067,-0.05162675192580579,0.09797352783098998,25.983788579638144,2022,7,Landsat 8
Kuala Lumpur - Petaling Jaya,2023-03-17,3.1073,101.6067,-0.006496564718788759,0.16459209717003265,50.62715264128859,2023,3,Landsat 8
Kuala Lumpur - Petaling Jaya,2023-05-20,3.1073,101.6067,-0.026755668756445538,0.16727374743258402,25.701260147781134,2023,5,Landsat 8
Kuala Lumpur - Petaling Jaya,2024-06-07,3.1073,101.6067,-0.021308655188892536,0.16436508970585106,39.98448477657733,2024,6,Landsat 8
Kuala Lumpur - Sentul,2016-01-25,3.1833,101.6917,-0.033436196632706666,0.1651205324149039,32.58455206246585,2016,1,Landsat 8
Kuala Lumpur - Sentul,2016-02-26,3.1833,101.6917,-0.021757739372741888,0.16750302313167545,45.40068203160714,2016,2,Landsat 8
Kuala Lumpur - Sentul,2016-03-13,3.1833,101.6917,-0.029568023666077622,0.16722065505126243,46.64658607049624,2016,3,Landsat 8
Kuala Lumpur - Sentul,2016-03-29,3.1833,101.6917,-0.022604373948398673,0.1689166532373367,46.87149423331745,2016,3,Landsat 8
Kuala Lumpur - Sentul,2016-04-14,3.1833,101.6917,-0.025393175769551447,0.17115706016345864,47.15863006723209,2016,4,Landsat 8
Kuala Lumpur - Sentul,2016-07-03,3.1833,101.6917,-0.022323362985488506,0.16060096621626407,46.758198018564066,2016,7,Landsat 8
Kuala Lumpur - Sentul,2017-04-17,3.1833,101.6917,-0.024423587914283135,0.16767310292857296,47.213487293813905,2017,4,Landsat 8
Kuala Lumpur - Sentul,2017-05-19,3.1833,101.6917,-0.04542354251148478,0.12690970034302332,33.50973074622463,2017,5,Landsat 8
Kuala Lumpur - Sentul,2017-09-24,3.1833,101.6917,-0.03347545264822819,0.154296347747697,38.020125529213544,2017,9,Landsat 8
Kuala Lumpur - Sentul,2018-02-15,3.1833,101.6917,-0.02899233900688368,0.14520044374809324,37.087592446448305,2018,2,Landsat 8
Kuala Lumpur - Sentul,2019-10-16,3.1833,101.6917,-0.02451369986845135,0.17150853959325893,46.7795257311363,2019,10,Landsat 8
Kuala Lumpur - Sentul,2020-04-09,3.1833,101.6917,-0.037466601340215754,0.17769540990916344,39.97252516083133,2020,4,Landsat 8
Kuala Lumpur - Sentul,2021-02-07,3.1833,101.6917,-0.01989739373379475,0.1635591686497432,40.45303159579597,2021,2,Landsat 8
Kuala Lumpur - Sentul,2021-02-23,3.1833,101.6917,-0.01323342961745945,0.1556374070417488,40.8411337062989,2021,2,Landsat 8
Kuala Lumpur - Sentul,2021-06-15,3.1833,101.6917,-0.031930261436692975,0.16607434873806176,40.96591880140663,2021,6,Landsat 8
Kuala Lumpur - Sentul,2021-07-17,3.1833,101.6917,-0.033505034141160024,0.16448757493675675,42.22217530111859,2021,7,Landsat 8
Kuala Lumpur - Sentul,2022-07-04,3.1833,101.6917,-0.05812118859883673,0.07643464071884384,16.19073869308612,2022,7,Landsat 8
Kuala Lumpur - Sentul,2023-03-17,3.1833,101.6917,-0.021581916627410797,0.17480535777961836,50.382678510832015,2023,3,Landsat 8
Kuala Lumpur - Sentul,2023-05-20,3.1833,101.6917,-0.06043698548624268,0.1495252119683179,22.714619012861196,2023,5,Landsat 8
Kuala Lumpur - Sentul,2024-06-07,3.1833,101.6917,-0.045171896051586356,0.1587760680511359,23.011737700768787,2024,6,Landsat 8
Kuala Lumpur - Setapak,2016-01-25,3.1917,101.725,-0.033536667663119996,0.17257601327627897,33.83939514824095,2016,1,Landsat 8
Kuala Lumpur - Setapak,2016-02-26,3.1917,101.725,-0.020694503091808703,0.17444246916170375,44.87975215051347,2016,2,Landsat 8
Kuala Lumpur - Setapak,2016-03-13,3.1917,101.725,-0.024315532920524078,0.1667627366750771,46.61992646977121,2016,3,Landsat 8
Kuala Lumpur - Setapak,2016-03-29,3.1917,101.725,-0.0225097414039434,0.17634195486938092,46.23811267449348,2016,3,Landsat 8
Kuala Lumpur - Setapak,2016-04-14,3.1917,101.725,-0.024426473319898105,0.17336030857913137,46.53281455942448,2016,4,Landsat 8
Kuala Lumpur - Setapak,2016-07-03,3.1917,101.725,-0.02336347063708692,0.16979438914189005,45.68540108799089,2016,7,Landsat 8
Kuala Lumpur - Setapak,2017-04-17,3.1917,101.725,-0.02566397377856785,0.179727814668492,47.911008805508104,2017,4,Landsat 8
Kuala Lumpur - Setapak,2017-05-19,3.1917,101.725,-0.04801908597738589,0.12401096369462966,32.12098857107022,2017,5,Landsat 8
Kuala Lumpur - Setapak,2017-09-24,3.1917,101.725,-0.02945729987960585,0.1597010948406664,40.03291110744628,2017,9,Landsat 8
Kuala Lumpur - Setapak,2018-02-15,3.1917,101.725,-0.025900569029974452,0.1353999688019723,34.13431859231464,2018,2,Landsat 8
Kuala Lumpur - Setapak,2019-10-16,3.1917,101.725,-0.022303191287164386,0.17969028992235253,46.27161529594978,2019,10,Landsat 8
Kuala Lumpur - Setapak,2020-04-09,3.1917,101.725,-0.03748193480123622,0.17189733347404035,36.16576212453953,2020,4,Landsat 8
Kuala Lumpur - Setapak,2021-02-07,3.1917,101.725,-0.013700918870843303,0.16576890389615082,40.777573960706334,2021,2,Landsat 8
Kuala Lumpur - Setapak,2021-02-23,3.1917,101.725,-0.009091339267897448,0.15564741892303008,40.56905359225035,2021,2,Landsat 8
Kuala Lumpur - Setapak,2021-06-15,3.1917,101.725,-0.03347547138556554,0.16407170735034537,39.798618108746,2021,6,Landsat 8
Kuala Lumpur - Setapak,2021-07-17,3.1917,101.725,-0.03591225512640994,0.16045217795813213,39.83362430371664,2021,7,Landsat 8
Kuala Lumpur - Setapak,2022-07-04,3.1917,101.725,-0.04674070173136028,0.10990817444662417,22.565301919442977,2022,7,Landsat 8
Kuala Lumpur - Setapak,2023-03-17,3.1917,101.725,-0.020738526309741614,0.1809162000214332,50.067675922515676,2023,3,Landsat 8
Kuala Lumpur - Setapak,2023-05-20,3.1917,101.725,-0.08596414289349988,0.17790931121708864,4.9714690694467425,2023,5,Landsat 8
Kuala Lumpur - Setapak,2024-06-07,3.1917,101.725,-0.04559315354141384,0.1567521183508674,19.936448036219993,2024,6,Landsat 8
Penang - Balik Pulau,2016-02-01,5.35,100.2167,-0.1350074937476116,0.2947554413052437,18.044902929221884,2016,2,Landsat 8
Penang - Balik Pulau,2016-02-17,5.35,100.2167,-0.1264436624537883,0.3117106520324691,34.5930943986857,2016,2,Landsat 8
Penang - Balik Pulau,2016-03-04,5.35,100.2167,-0.06247044438343653,0.09807794488543503,13.743001087046514,2016,3,Landsat 8
Penang - Balik Pulau,2016-03-20,5.35,100.2167,-0.08823718281468729,0.28489493053198117,44.36409617241198,2016,3,Landsat 8
Penang - Balik Pulau,2016-11-15,5.35,100.2167,-0.13472822516933652,0.27378965578868,33.0506787910592,2016,11,Landsat 8
Penang - Balik Pulau,2016-12-17,5.35,100.2167,-0.12965918816238442,0.2714447845746983,29.05076218353159,2016,12,Landsat 8
Penang - Balik Pulau,2017-01-18,5.35,100.2167,-0.1506237286956805,0.30282556866569044,15.749696518370515,2017,1,Landsat 8
Penang - Balik Pulau,2017-03-23,5.35,100.2167,-0.13496062124725505,0.30011214245072193,45.83668461092545,2017,3,Landsat 8
Penang - Balik Pulau,2017-04-08,5.35,100.2167,-0.13790633348313694,0.2467674029987471,-8.947123182264848,2017,4,Landsat 8
Penang - Balik Pulau,2017-04-24,5.35,100.2167,-0.1507997802773724,0.11541168329626873,19.239115187783327,2017,4,Landsat 8
Penang - Balik Pulau,2017-06-11,5.35,100.2167,-0.1565175345007846,0.34027546431954786,36.32355604622309,2017,6,Landsat 8
Penang - Balik Pulau,2017-10-17,5.35,100.2167,-0.1454356411830585,0.3052513622884899,32.02760882171642,2017,10,Landsat 8
Penang - Balik Pulau,2017-11-18,5.35,100.2167,-0.1263071250312131,0.26047841438032504,33.47603100582891,2017,11,Landsat 8
Penang - Balik Pulau,2018-02-06,5.35,100.2167,-0.1319701671775156,0.3195700605004675,35.26418323428244,2018,2,Landsat 8
Penang - Balik Pulau,2018-03-26,5.35,100.2167,-0.11040178060502982,0.2138715749060773,27.69978489525611,2018,3,Landsat 8
Penang - Balik Pulau,2018-04-11,5.35,100.2167,-0.1352711953680289,0.2908721260638933,25.7625096284333,2018,4,Landsat 8
Penang - Balik Pulau,2018-06-30,5.35,100.2167,-0.16174622732251262,0.34434753722243694,37.37517764114796,2018,6,Landsat 8
Penang - Balik Pulau,2018-12-23,5.35,100.2167,-0.1493853310539993,0.32494450846382245,34.49323936895231,2018,12,Landsat 8
Penang - Balik Pulau,2019-01-24,5.35,100.2167,-0.1441807418803471,0.32931606783566325,36.40329876632652,2019,1,Landsat 8
Penang - Balik Pulau,2019-02-09,5.35,100.2167,-0.1125167390323735,0.10561532780475207,19.74640516558511,2019,2,Landsat 8
Penang - Balik Pulau,2019-02-25,5.35,100.2167,-0.11040077231019282,0.2840479678320998,36.11016270201137,2019,2,Landsat 8
Penang - Balik Pulau,2019-08-20,5.35,100.2167,-0.13265442169114597,0.32795225282979185,37.353906614971145,2019,8,Landsat 8
Penang - Balik Pulau,2019-09-21,5.35,100.2167,-0.07735234187531811,0.02288130612565552,7.019461803233478,2019,9,Landsat 8
Penang - Balik Pulau,2019-11-24,5.35,100.2167,-0.14037333380926312,0.2128884972414473,24.33789010242738,2019,11,Landsat 8
Penang - Balik Pulau,2019-12-26,5.35,100.2167,-0.14092515970777136,0.3149868073327416,33.06361685533881,2019,12,Landsat 8
Penang - Balik Pulau,2020-01-27,5.35,100.2167,-0.1213079570161284,0.30946872426538913,38.85352033509164,2020,1,Landsat 8
Penang - Balik Pulau,2020-02-28,5.35,100.2167,-0.09980209368157728,0.2943919491626821,39.56595550345089,2020,2,Landsat 8
Penang - Balik Pulau,2020-03-31,5.35,100.2167,-0.09566138575008262,0.24942449048512852,15.149202596913367,2020,3,Landsat 8
Penang - Balik Pulau,2021-02-14,5.35,100.2167,-0.1153428927496303,0.30837222782817875,38.99989381434244,2021,2,Landsat 8
Penang - Balik Pulau,2021-03-02,5.35,100.2167,-0.09140046990210064,0.2708835097784234,43.51410770752687,2021,3,Landsat 8
Penang - Balik Pulau,2021-03-18,5.35,100.2167,-0.10143250900806287,0.23052747537421875,29.48610459593737,2021,3,Landsat 8
Penang - Balik Pulau,2021-06-22,5.35,100.2167,-0.16029680530883283,0.35238048956238827,40.66279339242598,2021,6,Landsat 8
Penang - Balik Pulau,2022-01-16,5.35,100.2167,-0.1146078574454656,0.23788950166375908,30.102770372288358,2022,1,Landsat 8
Penang - Balik Pulau,2022-06-09,5.35,100.2167,-0.15135308151744759,0.31634001465676875,29.93640948383222,2022,6,Landsat 8
Penang - Balik Pulau,2023-02-20,5.35,100.2167,-0.1094562868371749,0.1951041571614336,27.417958678125217,2023,2,Landsat 8
Penang - Balik Pulau,2023-03-08,5.35,100.2167,-0.11774715275834341,0.3105147485989378,38.51913176680302,2023,3,Landsat 8
Penang - Balik Pulau,2023-05-11,5.35,100.2167,-0.12215568520314958,0.25943360233893986,29.65389879504304,2023,5,Landsat 8
Penang - Balik Pulau,2023-11-03,5.35,100.2167,-0.1208007475480024,0.24263533248316166,32.3434396681097,2023,11,Landsat 8
Penang - Balik Pulau,2024-02-07,5.35,100.2167,-0.1292958795628524,0.2772701523046559,29.843395797186954,2024,2,Landsat 8
Penang - Balik Pulau,2024-02-23,5.35,100.2167,-0.12234570456301759,0.30690226118152414,36.01663054656982,2024,2,Landsat 8
Penang - Balik Pulau,2024-04-11,5.35,100.2167,-0.11990183595634843,0.29395556478952034,33.05307215764278,2024,4,Landsat 8
Penang - Balik Pulau,2024-06-14,5.35,100.2167,-0.13317115879985103,0.22652200580344284,23.2186874663804,2024,6,Landsat 8
Penang - Batu Kawan,2016-02-01,5.2833,100.4333,-0.08085326027032132,0.2012573990224135,30.208375315076317,2016,2,Landsat 8
Penang - Batu Kawan,2016-02-17,5.2833,100.4333,-0.0721033932442235,0.20139625694179947,35.81715669887868,2016,2,Landsat 8
Penang - Batu Kawan,2016-03-04,5.2833,100.4333,-0.05500653591502289,0.17021585625094085,34.084582427357574,2016,3,Landsat 8
Penang - Batu Kawan,2016-03-20,5.2833,100.4333,-0.03865828421981833,0.17071340876717103,45.242309824141124,2016,3,Landsat 8
Penang - Batu Kawan,2016-11-15,5.2833,100.4333,-0.09732061411726109,0.19693492513321822,36.10813005243326,2016,11,Landsat 8
Penang - Batu Kawan,2016-12-17,5.2833,100.4333,-0.09458827240413552,0.2142477649290312,37.53824299406251,2016,12,Landsat 8
Penang - Batu Kawan,2017-01-18,5.2833,100.4333,-0.09366653112831053,0.20033478324881623,18.30274457650631,2017,1,Landsat 8
Penang - Batu Kawan,2017-03-23,5.2833,100.4333,-0.07922610656264112,0.18723114489616288,26.07368541845839,2017,3,Landsat 8
Penang - Batu Kawan,2017-04-08,5.2833,100.4333,-0.08191004881953663,0.19081945234476616,17.215814296468324,2017,4,Landsat 8
Penang - Batu Kawan,2017-04-24,5.2833,100.4333,-0.07881320458881637,0.1655853754862196,35.573219474685544,2017,4,Landsat 8
Penang - Batu Kawan,2017-06-11,5.2833,100.4333,-0.07539664124316117,0.19251306095154036,36.93402759723401,2017,6,Landsat 8
Penang - Batu Kawan,2017-10-17,5.2833,100.4333,-0.079263879067813,0.20662072164252732,35.35286414807106,2017,10,Landsat 8
Penang - Batu Kawan,2017-11-18,5.2833,100.4333,-0.0789260057818974,0.18317431238452847,31.680426447351323,2017,11,Landsat 8
Penang - Batu Kawan,2018-02-06,5.2833,100.4333,-0.07997654057888662,0.20377481390878416,36.54695089183005,2018,2,Landsat 8
Penang - Batu Kawan,2018-03-26,5.2833,100.4333,-0.07320960167505909,0.17028066568078407,31.799231021923514,2018,3,Landsat 8
Penang - Batu Kawan,2018-04-11,5.2833,100.4333,-0.07948891283833717,0.19771499722386304,33.546529669057186,2018,4,Landsat 8
Penang - Batu Kawan,2018-06-30,5.2833,100.4333,-0.093151713018115,0.20925756659004896,38.43768616690743,2018,6,Landsat 8
Penang - Batu Kawan,2018-12-23,5.2833,100.4333,-0.0858105540128891,0.20699374524157993,36.595048453222624,2018,12,Landsat 8
Penang - Batu Kawan,2019-01-24,5.2833,100.4333,-0.07945415514140255,0.20769294815347716,39.3956979175976,2019,1,Landsat 8
Penang - Batu Kawan,2019-02-09,5.2833,100.4333,-0.08213785937780435,0.20452068977048132,39.94838829150978,2019,2,Landsat 8
Penang - Batu Kawan,2019-02-25,5.2833,100.4333,-0.06658769268758286,0.17259640049061156,35.95804685124468,2019,2,Landsat 8
Penang - Batu Kawan,2019-08-20,5.2833,100.4333,-0.07318242929967428,0.201099699798656,38.653541788893634,2019,8,Landsat 8
Penang - Batu Kawan,2019-09-21,5.2833,100.4333,-0.0919541029364662,0.20723575920111179,34.45690398730265,2019,9,Landsat 8
Penang - Batu Kawan,2019-11-24,5.2833,100.4333,-0.0839083309746856,0.19121046088272775,33.52610514401798,2019,11,Landsat 8
Penang - Batu Kawan,2019-12-26,5.2833,100.4333,-0.08224461456510336,0.19600820256507107,34.116472202478306,2019,12,Landsat 8
Penang - Batu Kawan,2020-01-27,5.2833,100.4333,-0.08045711499692186,0.20901005979617596,39.17501271820809,2020,1,Landsat 8
Penang - Batu Kawan,2020-02-28,5.2833,100.4333,-0.0764725039326462,0.20969775104505245,39.451769459332645,2020,2,Landsat 8
Penang - Batu Kawan,2020-03-31,5.2833,100.4333,-0.07921605193958531,0.19784166368725253,20.29071004455846,2020,3,Landsat 8
Penang - Batu Kawan,2021-02-14,5.2833,100.4333,-0.07960306227233231,0.21093342454142555,38.92725897913597,2021,2,Landsat 8
Penang - Batu Kawan,2021-03-02,5.2833,100.4333,-0.062280058663688596,0.19525124010210954,46.244268504547605,2021,3,Landsat 8
Penang - Batu Kawan,2021-03-18,5.2833,100.4333,-0.059697306273340724,0.16159100387265543,30.618776647803124,2021,3,Landsat 8
Penang - Batu Kawan,2021-06-22,5.2833,100.4333,-0.08533607047880733,0.21792177863169834,40.38494807401903,2021,6,Landsat 8
Penang - Batu Kawan,2022-01-16,5.2833,100.4333,-0.0792509010104156,0.2060184664040637,39.43325675669047,2022,1,Landsat 8
Penang - Batu Kawan,2022-06-09,5.2833,100.4333,-0.09096266223577244,0.14983600707749659,23.596384467815906,2022,6,Landsat 8
Penang - Batu Kawan,2023-02-20,5.2833,100.4333,-0.08147757128784264,0.12216646536642527,26.30084337025114,2023,2,Landsat 8
Penang - Batu Kawan,2023-03-08,5.2833,100.4333,-0.08296110557102034,0.21011229505885584,39.282930296764256,2023,3,Landsat 8
Penang - Batu Kawan,2023-05-11,5.2833,100.4333,-0.0831133379739757,0.1966297145031052,30.930233665057198,2023,5,Landsat 8
Penang - Batu Kawan,2023-11-03,5.2833,100.4333,-0.09266376570796143,0.2049861704018338,38.34087285438466,2023,11,Landsat 8
Penang - Batu Kawan,2024-02-07,5.2833,100.4333,-0.09110448902924614,0.18472824408895677,20.582959880417,2024,2,Landsat 8
Penang - Batu Kawan,2024-02-23,5.2833,100.4333,-0.07726131548332359,0.20481113009588353,38.776313679572816,2024,2,Landsat 8
Penang - Batu Kawan,2024-04-11,5.2833,100.4333,-0.08020109503209592,0.20206434777218174,36.526844538492725,2024,4,Landsat 8
Penang - Batu Kawan,2024-06-14,5.2833,100.4333,-0.07928495155196107,0.14040145932160514,30.172417261060787,2024,6,Landsat 8
Penang - Bayan Lepas,2016-02-01,5.2972,100.2656,-0.08534149348152742,0.2201426906371628,28.200139267482502,2016,2,Landsat 8
Penang - Bayan Lepas,2016-02-17,5.2972,100.2656,-0.07384914631047507,0.2323858524663324,38.196967186535794,2016,2,Landsat 8
Penang - Bayan Lepas,2016-03-04,5.2972,100.2656,-0.03500344881182951,0.06397664817692986,13.841668536377066,2016,3,Landsat 8
Penang - Bayan Lepas,2016-03-20,5.2972,100.2656,-0.058629140792726124,0.22019390037280742,43.561779482907674,2016,3,Landsat 8
Penang - Bayan Lepas,2016-11-15,5.2972,100.2656,-0.09767846264873421,0.2464194354407449,38.05356499029115,2016,11,Landsat 8
Penang - Bayan Lepas,2016-12-17,5.2972,100.2656,-0.1015878484684381,0.24896705506015832,36.940066200226255,2016,12,Landsat 8
Penang - Bayan Lepas,2017-01-18,5.2972,100.2656,-0.0964339862311266,0.2177343587246092,15.699522908051279,2017,1,Landsat 8
Penang - Bayan Lepas,2017-03-23,5.2972,100.2656,-0.09833832909380502,0.25804108876351695,49.09887881548439,2017,3,Landsat 8
Penang - Bayan Lepas,2017-04-08,5.2972,100.2656,-0.08651216186463989,0.18717973967141407,1.8611955076449151,2017,4,Landsat 8
Penang - Bayan Lepas,2017-04-24,5.2972,100.2656,-0.08215313837534023,0.22983800850666125,40.33450172654911,2017,4,Landsat 8
Penang - Bayan Lepas,2017-06-11,5.2972,100.2656,-0.0944724094613337,0.23942808197274396,36.420831620860525,2017,6,Landsat 8
Penang - Bayan Lepas,2017-10-17,5.2972,100.2656,-0.09545134284895408,0.25568542694846225,38.251471947123854,2017,10,Landsat 8
Penang - Bayan Lepas,2017-11-18,5.2972,100.2656,-0.10862996390664267,0.13735900183380254,28.258482075782855,2017,11,Landsat 8
Penang - Bayan Lepas,2018-02-06,5.2972,100.2656,-0.08170155214598197,0.23804879378207053,36.34136797111393,2018,2,Landsat 8
Penang - Bayan Lepas,2018-03-26,5.2972,100.2656,-0.07702216192860935,0.23121313951255987,37.19684524012804,2018,3,Landsat 8
Penang - Bayan Lepas,2018-04-11,5.2972,100.2656,-0.09714928598886872,0.23599451351541303,27.317767292146105,2018,4,Landsat 8
Penang - Bayan Lepas,2018-06-30,5.2972,100.2656,-0.09129329955965478,0.2513872651632161,40.15217016385686,2018,6,Landsat 8
Penang - Bayan Lepas,2018-12-23,5.2972,100.2656,-0.07703984817273121,0.21283214081077745,36.895290360764236,2018,12,Landsat 8
Penang - Bayan Lepas,2019-01-24,5.2972,100.2656,-0.08470272226626507,0.23756620994008595,39.40252203434028,2019,1,Landsat 8
Penang - Bayan Lepas,2019-02-09,5.2972,100.2656,-0.07517812446975439,0.225064061098533,41.494454210269176,2019,2,Landsat 8
Penang - Bayan Lepas,2019-02-25,5.2972,100.2656,-0.06945902560865026,0.22294486371043315,39.758716620100735,2019,2,Landsat 8
Penang - Bayan Lepas,2019-08-20,5.2972,100.2656,-0.07983350417066377,0.24272488284690705,40.34341056641676,2019,8,Landsat 8
Penang - Bayan Lepas,2019-09-21,5.2972,100.2656,-0.07978203673005842,0.01043914134536261,5.981490504771617,2019,9,Landsat 8
Penang - Bayan Lepas,2019-11-24,5.2972,100.2656,-0.08304640095656615,0.18193797766905884,32.99554377954838,2019,11,Landsat 8
Penang - Bayan Lepas,2019-12-26,5.2972,100.2656,-0.08376476604048223,0.22650442721811603,35.33956583438063,2019,12,Landsat 8
Penang - Bayan Lepas,2020-01-27,5.2972,100.2656,-0.07115216942311141,0.2226544387909175,41.057050228124076,2020,1,Landsat 8
Penang - Bayan Lepas,2020-02-28,5.2972,100.2656,-0.08026338112914067,0.23778879464847336,41.22493552006195,2020,2,Landsat 8
Penang - Bayan Lepas,2020-03-31,5.2972,100.2656,-0.06158628662139693,0.12344340520537553,7.5548337605456295,2020,3,Landsat 8
Penang - Bayan Lepas,2021-02-14,5.2972,100.2656,-0.08169548665450972,0.240601155884516,38.93112816202407,2021,2,Landsat 8
Penang - Bayan Lepas,2021-03-02,5.2972,100.2656,-0.0745584404765251,0.23053294785136746,47.19485484184035,2021,3,Landsat 8
Penang - Bayan Lepas,2021-03-18,5.2972,100.2656,-0.05721253838417194,0.18305525423819494,35.46359313125407,2021,3,Landsat 8
Penang - Bayan Lepas,2021-06-22,5.2972,100.2656,-0.10285489198002518,0.26384264853446443,41.72070041368301,2021,6,Landsat 8
Penang - Bayan Lepas,2022-01-16,5.2972,100.2656,-0.07832377335367421,0.23249054624483775,39.92928028120257,2022,1,Landsat 8
Penang - Bayan Lepas,2022-06-09,5.2972,100.2656,-0.10609165763864274,0.11176415071475414,16.723398588458927,2022,6,Landsat 8
Penang - Bayan Lepas,2023-02-20,5.2972,100.2656,-0.08147570786365115,0.22771063028338082,36.839395141432824,2023,2,Landsat 8
Penang - Bayan Lepas,2023-03-08,5.2972,100.2656,-0.08138724239341996,0.24372041628022004,41.394401105006494,2023,3,Landsat 8
Penang - Bayan Lepas,2023-05-11,5.2972,100.2656,-0.08428310885715114,0.22955922476369062,35.552841895237734,2023,5,Landsat 8
Penang - Bayan Lepas,2023-11-03,5.2972,100.2656,-0.09900823566925789,0.1359735949103034,28.58611217998684,2023,11,Landsat 8
Penang - Bayan Lepas,2024-02-07,5.2972,100.2656,-0.12387789110194074,0.06529256532792145,16.904377191686756,2024,2,Landsat 8
Penang - Bayan Lepas,2024-02-23,5.2972,100.2656,-0.06957219936408308,0.22627298349989394,38.827443105465576,2024,2,Landsat 8
Penang - Bayan Lepas,2024-04-11,5.2972,100.2656,-0.07996467039046817,0.2369693466094205,38.242037710405015,2024,4,Landsat 8
Penang - Bayan Lepas,2024-06-14,5.2972,100.2656,-0.11398209957991853,0.1977842824493858,24.252231887911684,2024,6,Landsat 8
Penang - Bukit Mertajam,2016-02-01,5.3631,100.4667,-0.08657712769876688,0.25379722166075447,34.94887989160515,2016,2,Landsat 8
Penang - Bukit Mertajam,2016-02-17,5.3631,100.4667,-0.06978051739368245,0.2452356235608527,37.198582052510375,2016,2,Landsat 8
Penang - Bukit Mertajam,2016-03-04,5.3631,100.4667,-0.05740669656501546,0.22754597224183065,37.96819867490958,2016,3,Landsat 8
Penang - Bukit Mertajam,2016-03-20,5.3631,100.4667,-0.039653448282650335,0.2204242490537843,46.80499000981541,2016,3,Landsat 8
Penang - Bukit Mertajam,2016-11-15,5.3631,100.4667,-0.0908531587974765,0.23206598253137284,38.053447269492956,2016,11,Landsat 8
Penang - Bukit Mertajam,2016-12-17,5.3631,100.4667,-0.07357752592143904,0.21673625108009698,36.88326801066097,2016,12,Landsat 8
Penang - Bukit Mertajam,2017-01-18,5.3631,100.4667,-0.09163058948344582,0.24764274008805065,21.908211903330844,2017,1,Landsat 8
Penang - Bukit Mertajam,2017-03-23,5.3631,100.4667,-0.07379678845248072,0.21695121100046388,-31.43328896202163,2017,3,Landsat 8
Penang - Bukit Mertajam,2017-04-08,5.3631,100.4667,-0.08201087231159496,0.21267382933973053,9.240236049213998,2017,4,Landsat 8
Penang - Bukit Mertajam,2017-04-24,5.3631,100.4667,-0.08359312993232694,0.24734006217165364,42.85296505853134,2017,4,Landsat 8
Penang - Bukit Mertajam,2017-06-11,5.3631,100.4667,-0.08034715247513512,0.25906105595402484,41.617348282443935,2017,6,Landsat 8
Penang - Bukit Mertajam,2017-10-17,5.3631,100.4667,-0.08904740892805771,0.21276779756538744,9.866927539250193,2017,10,Landsat 8
Penang - Bukit Mertajam,2017-11-18,5.3631,100.4667,-0.08083756239072125,0.21859843462507036,39.50493209039416,2017,11,Landsat 8
Penang - Bukit Mertajam,2018-02-06,5.3631,100.4667,-0.07864365055303708,0.25651240772532113,36.775865038588044,2018,2,Landsat 8
Penang - Bukit Mertajam,2018-03-26,5.3631,100.4667,-0.08674636554783713,0.1859199930019381,29.834910823095576,2018,3,Landsat 8
Penang - Bukit Mertajam,2018-04-11,5.3631,100.4667,-0.08065390825747784,0.2265414152495579,25.016832836986513,2018,4,Landsat 8
Penang - Bukit Mertajam,2018-06-30,5.3631,100.4667,-0.08733172849995173,0.24540621581344074,40.74605228726486,2018,6,Landsat 8
